Date/Time,Year,Month,Day,Hour,Monitored Line,Contingency Name,Direction,N-X,Outage Line,Outage From Bus,Outage To Bus,Start Bus ID,End Bus ID,abs(LCDF),date
10/12/2020 4:00:00 PM,2020,10,12,17,MAGRUD_VICTOR2_1,SVICV_D8,F,N-5,VICTOR_V_DUPS1_1,V_DUPSW4A,VICTORIA4A,8143,8172,0.0739,2020-10-12
10/13/2020 12:00:00 AM,2020,10,13,1,6500__B,DODEMOS5,F,N-3,6511__D,MIDESSA_8,TRLINCTN_T8,1059,11137,0.1602,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,SANMIGL_ATAH,SPAWSAN5,F,N-1,MONTEL_UVALDE1_1,MONTELL2A,UVALDE2A,8230,8231,0.1289,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6437__F,DMTSCOS5,R,N-2,PAIP_RADM1_1,RADIUMMT_8,PAINTCRE4A,1398,6161,0.0851,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6437__F,DMTSCOS5,R,N-2,CLAYT_WSHACK_2_1,WSHACK,CLAYTON_345,68000,68001,0.1214,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,MAGRUD_VICTOR2_1,XVIC89,F,N-1,146T133_1,L_FLATON8_1Y,L_PLUM__8_1Y,7248,7274,0.1565,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6265__C,DHCKRNK5,R,N-3,6271__B,SAGINAW1_8,FOSLCRK1_8,1957,2077,0.2902,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,SLTDM_SHRPSH_1,SALTDOMESUB9,SHROPSHRSUB9,5551,5555,0.0577,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,EL_TE_91_A,TELPHN91T2_8,S_HOUS91TP_8,43322,48098,0.10400000000000001,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,LENSW_PUTN2_1,,F,THERMAL,PUTN_SOLANU1_1,PUTN4A,SOLANUM4A,6309,61015,0.2511,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6500__B,DODEMOS5,F,N-3,6045__A,MIDLET_5,FSCOGEN_5,1021,1025,0.1983,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6500__B,DODEMOS5,F,N-3,RIOPEC_WOODW21_1,RIOPECOS4A,TNWDWRDTAP1,6601,38330,0.0755,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,SANMIGL_ATAH,SPAWSAN5,F,N-1,HOL_FREE_1,HOLLANDSUB9,FREERSUB9,5878,5880,0.1121,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,SANMIGL_ATAH,SPAWSAN5,F,N-1,VENADO_TLINE_1,REVILLA4A,VENDPOI4A,8004,80084,0.1335,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6265__C,DHCKRNK5,R,N-3,910__E,PEDENROAD,RHOME_8,568,1570,0.0885,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,HEI_PHR_1,SGAFGRN8,F,N-1,FRW_PHR_1,TNFRWYPARK1,P_H_R__POI_8,38820,42015,0.7243,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,1030__B,SBOSELM5,R,N-1,1280__B,WACO_E1_8,WACOLASA1_8,3438,3452,0.0782,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6437__F,DMTSCOS5,R,N-2,CLAT_WOLFGA1_1,WOLFGANG2A,CLRM2A,6162,6197,0.0525,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,LENSW_PUTN2_1,SABSBLU8,F,N-1,CALCRK_PAINTC1_1,PAINTCRE4A,CALCRKTP4A,6161,6165,0.0547,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,HEXT_YELWJC1_1,SFORYEL8,R,N-1,MENPHT_YELWJC1_1,YELWJCKT2A,MENPHTP2,6363,6401,0.4341,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,HEXT_YELWJC1_1,SFORYEL8,R,N-1,KATEMC_MASN1_1,MASN2A,KATEMCY2A,6393,6406,0.3242,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,MAGRUD_VICTOR2_1,XVIC89,F,N-1,LONETR_VICTOR1_1,VICTORIA2A,LONETREE2A,8169,88179,0.3803,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,STPZWP39_1,SO_TEX__345A,WHITEPT7A,5915,8956,0.1519,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,CKT_3122_1,L_FPPYD25_1Y,HOLMAN,7055,9073,0.0897,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,G69_Z1_1,TNPHILLPS30,TNPHLLPSOP0,39910,39930,0.1914,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,DOWJCK27_A,DOW____POI_5,JONCRK27LR,42500,47532,0.5529,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,SANA_FMR1,SCOLBAL8,R,N-6,DOW_RISN_1,DOWNING,RISINGSTAR,281,285,0.0549,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,SANA_FMR1,SCOLBAL8,R,N-6,16T672_1,L_LAMPAS8_1Y,L_ADAMSV8_1Y,7064,7066,0.0535,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,BLESSI_LAN_CT1_1,BLESSING4A,LAN_CTY4A,8121,8127,0.1529,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,JCKSTP18_A,DWAPHLJ5,F,N-2,FB_AT1H,FTBEND__B138,FTBENSTR,44280,44281,0.1119,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,HEI_PHR_1,SGAFGRN8,F,N-1,G138_09_1,TNDICKNSON1,TNLEAGCITY1,38850,38920,0.6919,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6437__F,DMTSCOS5,R,N-2,CLAYT_WSHACK_1_1,WSHACK,CLAYTON_345,68000,68001,0.1214,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,MAGRUD_VICTOR2_1,XVIC89,F,N-1,101T158_1,L_ZORN__8_1Y,L_POOLRO8_1Y,7180,7222,0.08800000000000001,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,MAGRUD_VICTOR2_1,XVIC89,F,N-1,MAGRUD_VICTOR1_1,VICTORIA2A,MAGRUDER2A,8169,8177,0.3803,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,6265__C,DHCKRNK5,R,N-3,6402__B,NMAIN1_8,DENTN_AV1_8,1961,2157,0.1681,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,431__A,SBCESN35,F,N-1,12T219_1,L_NARUNA8_1Y,L_LAMPAS8_1Y,7063,7064,0.2045,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,431__A,SBCESN35,F,N-1,597T597_1,L_GEORGE8_1Y,L_RIVERY8_1Y,7343,7347,0.0782,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,431__A,SBCESN35,F,N-1,GABRIE_AT1,L_GABRIE9_1Y,L_GABRIE8_1Y,7345,7346,0.1226,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,HAMILT_MAXWEL1_1,SCOMHA38,R,N-5,JERRY_RUSSEK1_1,RUSSEKST4A,JERRY4A,6517,6559,0.0538,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,421__A,SBCESND5,F,N-1,110T109_1,L_LAMPAS8_1Y,L_DOBYVI8_1Y,7064,7065,0.2076,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,431__A,SBCESN35,F,N-1,PLS_MIDW_1,PLESNTGROV,MIDWAY,81,185,0.0759,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,431__A,SBCESN35,F,N-1,638T638_1,L_GIDDIN8_1Y,L_LINCOL8_1Y,7302,7568,0.0566,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,583T583_1,DZORHAY5,F,N-4,R5_KENDL_1,CAGNON_5,L_KENDAL5_1Y,5056,7046,0.1583,2020-10-13
10/13/2020 12:00:00 AM,2020,10,13,1,583T583_1,DZORHAY5,F,N-4,74T148_1,L_CICO__8_1Y,L_COMFOR8_1Y,7151,7155,0.3695,2020-10-13
10/13/2020 1:00:00 AM,2020,10,13,2,583T583_1,DBERWE58,F,N-2,48T130_1,L_ECKERT9_1Y,L_GILLES9_1Y,7122,7130,0.0504,2020-10-13
10/13/2020 1:00:00 AM,2020,10,13,2,14040__A,DMGSQAL5,R,N-3,6815__B,GLASCOCK_9,REAGNSHE_9,1217,1219,0.0974,2020-10-13
10/13/2020 4:00:00 AM,2020,10,13,5,ASHERT_CATARI1_1,SGODLON5,F,N-1,CARRIZ_CRYSTA1_1,CRYSTAL2A,CARRIZO2A,8242,8244,0.0897,2020-10-13
10/13/2020 6:00:00 AM,2020,10,13,7,ASHERT_CATARI1_1,DCENRO58,F,N-4,N_ELLA_PREMON1_1,N_ELLA2A,PREMONT2A,8878,8894,0.0509,2020-10-13
10/13/2020 7:00:00 AM,2020,10,13,8,6265__C,DHCKRNK5,R,N-3,6310__B,HANDLEYD_8,TATE_W_T8,1951,2220,0.0536,2020-10-13
10/13/2020 7:00:00 AM,2020,10,13,8,651__B,SCMNCPS5,F,N-1,JYBRD_STV_1,STEPHENVIL8,JAYBIRD,295,320,0.0551,2020-10-13
10/13/2020 7:00:00 AM,2020,10,13,8,651__B,SCMNCPS5,F,N-1,35084__A,BROWN_5,CORN_TRL_5,1444,11441,0.7022,2020-10-13
10/13/2020 7:00:00 AM,2020,10,13,8,JCKSTP18_A,DWAPHLJ5,F,N-2,STPELM18_1,ELMCREEK,SO_TEX__345A,5133,5915,0.1928,2020-10-13
10/13/2020 7:00:00 AM,2020,10,13,8,DRSY_SANA_T1_1,SCOLBAL8,R,N-6,25T138_1,L_LAMPAS8_1Y,L_LOMETA8_1Y,7064,7080,0.0534,2020-10-13
10/13/2020 8:00:00 AM,2020,10,13,9,6437__F,DMTSCOS5,R,N-2,6225__A,BARBER_LK1_8,CHINAGRVX2_8,1189,19520,0.0732,2020-10-13
10/13/2020 8:00:00 AM,2020,10,13,9,6437__F,DMTSCOS5,R,N-2,HSKLTP_PAINTC1_1,PAINTCRE2A,HASKLTP12A,6159,6171,0.0519,2020-10-13
10/13/2020 10:00:00 AM,2020,10,13,11,JN_AT1,D_JN_BI5,F,N-2,FB_RE_09_A,FTBEND__B138,READNG_S09_8,44280,44570,0.0892,2020-10-13
10/13/2020 10:00:00 AM,2020,10,13,11,JN_AT1,D_JN_BI5,F,N-2,JN_AT3,JENETA__B345,JENETSTR,47300,47301,0.4791,2020-10-13
10/13/2020 5:00:00 PM,2020,10,13,18,6500__B,DODEMOS5,F,N-3,138_BRL_FLT_1,TNFLATTOP_1,TNBRDRFLD_1,38069,38065,0.0718,2020-10-13
10/13/2020 5:00:00 PM,2020,10,13,18,SANMIGL_ATAH,SGODLON5,F,N-1,MATHIS_TYNAN1_1,TYNAN2A,MATHIS2A,8107,8407,0.0555,2020-10-13
10/13/2020 9:00:00 PM,2020,10,13,22,421__A,SBCESND5,F,N-1,551T551_1,BROWN_5,L_TWINBU5_1Y,1444,76009,0.0528,2020-10-13
10/13/2020 10:00:00 PM,2020,10,13,23,421__A,DSALHUT5,F,N-2,424T424_1,REDCREEK7A,L_AMOSCR5_1Y,6444,7077,0.0616,2020-10-13
10/15/2020 12:00:00 AM,2020,10,15,1,651__B,SCMNCPS5,F,N-1,25T138_1,L_LAMPAS8_1Y,L_LOMETA8_1Y,7064,7080,0.5815,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,122T122_1,SCOMCYP8,F,N-1,MONTEL_UVALDE1_1,MONTELL2A,UVALDE2A,8230,8231,0.1595,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6265__C,DHCKRNK5,R,N-3,6271__B,SAGINAW1_8,FOSLCRK1_8,1957,2077,0.2867,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6011__B,DRILBOW5,R,N-2,CLEARC_SMOKYH1_1,SMOKYHIL7A,CLEARCRO7A,6104,60515,0.2253,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6500__B,DODEMOS5,F,N-3,6511__D,MIDESSA_8,TRLINCTN_T8,1059,11137,0.1603,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,SNGZEN98_A,DGIBZEN5,F,N-2,EL_TE_91_A,TELPHN91T2_8,S_HOUS91TP_8,43322,48098,0.2506,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,CKT_972_1,DAUSDUN8,R,N-2,12T219_1,L_NARUNA8_1Y,L_LAMPAS8_1Y,7063,7064,0.0929,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,CKT_972_1,DAUSDUN8,R,N-2,214T242_1,L_MCNEIL8_1Y,L_SPICEW8_1Y,7334,7542,0.2251,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,CKT_972_1,DAUSDUN8,R,N-2,CKT_924_1,DECKER_MB1,ONIONCK,9187,9251,0.1031,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,CKT_972_1,DAUSDUN8,R,N-2,GABRIE_AT1,L_GABRIE9_1Y,L_GABRIE8_1Y,7345,7346,0.0605,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,940__C,SRDODES8,F,N-3,TRSES_MR4L,TRINIDAD_9,TRINISTR,3128,3166,0.0721,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,122T122_1,SCOMCYP8,F,N-1,68T221_1,L_VERDCR8_1Y,L_TURTCR8_1Y,7146,7442,0.1354,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6095__D,DMGSQAL5,F,N-3,6045__A,MIDLET_5,FSCOGEN_5,1021,1025,0.0784,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,14040__A,DMGSQAL5,R,N-3,6815__B,GLASCOCK_9,REAGNSHE_9,1217,1219,0.0975,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,LYNX_TOMBST1_1,DODEMOS5,R,N-3,RIOPEC_WOODW21_1,RIOPECOS4A,TNWDWRDTAP1,6601,38330,0.6631,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,SOUTHA_VINSON1_1,DBIGKEN5,F,N-8,PUTN_SOLANU1_1,PUTN4A,SOLANUM4A,6309,61015,0.2517,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6011__B,DRILBOW5,R,N-2,CROSS_TESLA_2_1,TESLA7A,CROSS_E2,60501,79004,0.2976,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6011__B,DRILBOW5,R,N-2,TULCNYN_CROS_2_1,CROSS_W2,TULECNYN,79003,23914,0.2593,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,1561__B,DPRSVLS5,F,N-2,1530__B,PARIS_KC_8,BRKSTN_T8,1776,1833,0.3477,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,1561__B,DPRSVLS5,F,N-2,890__J,LORING_P8,VINSON,11808,6967,0.0982,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,SNGZEN98_A,DGIBZEN5,F,N-2,BAY_SARG_1,BAYCITYSUB9,SARGENTSUB9,5560,5564,0.0743,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,SNGZEN98_A,DGIBZEN5,F,N-2,VENADO_TLINE_1,REVILLA4A,VENDPOI4A,8004,80084,0.0986,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,NLARSW_PILONC1_1,SPOMNED5,R,N-1,HOL_FREE_1,HOLLANDSUB9,FREERSUB9,5878,5880,0.1552,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,HEI_PHR_1,SGAFGRN8,F,N-1,FRW_PHR_1,TNFRWYPARK1,P_H_R__POI_8,38820,42015,0.7243,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,LARDVN_LASCRU1_1,SPOMNED5,F,N-1,N_ELLA_PREMON1_1,N_ELLA2A,PREMONT2A,8878,8894,0.0932,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,CKT_972_1,DAUSDUN8,R,N-2,110T109_1,L_LAMPAS8_1Y,L_DOBYVI8_1Y,7064,7065,0.0945,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,CKT_972_1,DAUSDUN8,R,N-2,258T380_1,L_BUDA__8_1Y,L_TURNER8_1Y,7498,7500,0.0579,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,651__B,SCMNCPS5,F,N-1,35084__A,BROWN_5,CORN_TRL_5,1444,11441,0.6877,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,122T122_1,SCOMCYP8,F,N-1,74T148_1,L_CICO__8_1Y,L_COMFOR8_1Y,7151,7155,0.1781,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,TREADW_YELWJC1_1,DBIGKEN5,R,N-8,MENPHT_YELWJC1_1,YELWJCKT2A,MENPHTP2,6363,6401,0.1894,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,TREADW_YELWJC1_1,DBIGKEN5,R,N-8,KATEMC_MASN1_1,MASN2A,KATEMCY2A,6393,6406,0.2261,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,1030__B,SBOSELM5,R,N-1,1280__B,WACO_E1_8,WACOLASA1_8,3438,3452,0.0783,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,SNGZEN98_A,DGIBZEN5,F,N-2,STPELM18_1,ELMCREEK,SO_TEX__345A,5133,5915,0.1379,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,JCKSTP18_A,DWAPHLJ5,F,N-2,BLESSI_LAN_CT1_1,BLESSING4A,LAN_CTY4A,8121,8127,0.1635,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,HEI_PHR_1,SGAFGRN8,F,N-1,G138_09_1,TNDICKNSON1,TNLEAGCITY1,38850,38920,0.6919,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,CKT_972_1,DAUSDUN8,R,N-2,CKT_947_1,KINGSB_MB1,GROVE,9122,9200,0.054000000000000006,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,940__C,SRDODES8,F,N-3,TRSES_MR4H,TRINIDAD_8,TRINISTR,3127,3166,0.0803,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,JCKSTP18_A,DWAPHLJ5,F,N-2,STPZWP39_1,SO_TEX__345A,WHITEPT7A,5915,8956,0.1888,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,JCKSTP18_A,DWAPHLJ5,F,N-2,CKT_3122_1,L_FPPYD25_1Y,HOLMAN,7055,9073,0.1001,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,JCKSTP18_A,DWAPHLJ5,F,N-2,G69_Z1_1,TNPHILLPS30,TNPHLLPSOP0,39910,39930,0.1818,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,JCKSTP18_A,DWAPHLJ5,F,N-2,DOWJCK27_A,DOW____POI_5,JONCRK27LR,42500,47532,0.5656,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,NLARSW_PILONC1_1,SPOMNED5,R,N-1,CARRIZ_CRYSTA1_1,CRYSTAL2A,CARRIZO2A,8242,8244,0.0823,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,670__C,SZEPCMN8,R,N-1,16T672_1,L_LAMPAS8_1Y,L_ADAMSV8_1Y,7064,7066,0.9056,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,940__C,SRDODES8,F,N-3,2050__C,RICETPL_9,CORS__9,2347,3468,0.1669,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6265__C,DHCKRNK5,R,N-3,6402__B,NMAIN1_8,DENTN_AV1_8,1961,2157,0.1692,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6011__B,DRILBOW5,R,N-2,37020__A,W_KRUM_5,RILEY7A,1730,6101,0.3157,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6011__B,DRILBOW5,R,N-2,PAUL_VERN1_1,LKPAULS4,VERN4A,6050,6060,0.3101,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,6011__B,DRILBOW5,R,N-2,CLEARC_GAUSS2_1,CLEARCRO7A,GAUSS7D,60515,60703,0.2253,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,1561__B,DPRSVLS5,F,N-2,389__A,MOSES_5,WOODARD_5,1695,11699,0.3784,2020-10-15
10/15/2020 12:00:00 AM,2020,10,15,1,SNGZEN98_A,DGIBZEN5,F,N-2,SNGZEN99_A,SNGLTN__B345,ZENITH__B345,44645,44900,0.3927,2020-10-15
10/15/2020 5:00:00 AM,2020,10,15,6,124T157_1,SLULLOC8,F,N-1,101T158_1,L_ZORN__8_1Y,L_POOLRO8_1Y,7180,7222,0.171,2020-10-15
10/15/2020 5:00:00 AM,2020,10,15,6,124T157_1,SLULLOC8,F,N-1,146T133_1,L_FLATON8_1Y,L_PLUM__8_1Y,7248,7274,0.0619,2020-10-15
10/15/2020 6:00:00 AM,2020,10,15,7,940__C,SENSENS8,F,N-5,921__D,TRUMBULL8,ENNSSW_8,221,2329,1.0,2020-10-15
10/15/2020 7:00:00 AM,2020,10,15,8,CKT_972_1,DAUSDUN8,R,N-2,326T326_1,L_LEANDE8_1Y,L_BLOCKH8_1Y,7525,7527,0.2113,2020-10-15
10/15/2020 7:00:00 AM,2020,10,15,8,CKT_972_1,DAUSDUN8,R,N-2,CKT_1032_1,HOWARDLN,ASHTON WOODS,9217,9224,0.5664,2020-10-15
10/15/2020 7:00:00 AM,2020,10,15,8,6475__F,DODEMOS5,R,N-3,6510__I,MIDLAIRP_8,MIDESSAS_8,1120,1124,0.0769,2020-10-15
10/15/2020 7:00:00 AM,2020,10,15,8,6475__F,DODEMOS5,R,N-3,6510__C,MIDLAIRP_8,NOBLES_8,1120,11143,0.0769,2020-10-15
10/15/2020 7:00:00 AM,2020,10,15,8,JCKSTP18_A,DWAPHLJ5,F,N-2,FB_RE_09_A,FTBEND__B138,READNG_S09_8,44280,44570,0.0547,2020-10-15
10/15/2020 9:00:00 AM,2020,10,15,10,6475__F,DODEMOS5,R,N-3,138_BRL_FLT_1,TNFLATTOP_1,TNBRDRFLD_1,38069,38065,0.0706,2020-10-15
10/15/2020 9:00:00 AM,2020,10,15,10,CKT_972_1,DAUSDUN8,R,N-2,221T355_1,L_GEORGE8_1Y,L_CHIEBR8_1Y,7343,7366,0.1821,2020-10-15
10/15/2020 9:00:00 AM,2020,10,15,10,JN_AT1,D_JN_BI5,F,N-2,JN_AT3,JENETA__B345,JENETSTR,47300,47301,0.4812,2020-10-15
10/15/2020 10:00:00 AM,2020,10,15,11,JN_AT1,XB2I58,F,N-3,GBYOA_08_A,GRNBYU_POI8B,OATES__S08_8,40715,41191,0.0836,2020-10-15
10/15/2020 11:00:00 AM,2020,10,15,12,431__A,SBCESN35,F,N-1,PLS_MIDW_1,PLESNTGROV,MIDWAY,81,185,0.0751,2020-10-15
10/15/2020 11:00:00 AM,2020,10,15,12,421__A,SBCESND5,F,N-1,638T638_1,L_GIDDIN8_1Y,L_LINCOL8_1Y,7302,7568,0.0588,2020-10-15
10/15/2020 11:00:00 AM,2020,10,15,12,421__A,SBCESND5,F,N-1,551T551_1,BROWN_5,L_TWINBU5_1Y,1444,76009,0.0534,2020-10-15
10/15/2020 2:00:00 PM,2020,10,15,15,431__A,DSALHUT5,F,N-2,424T424_1,REDCREEK7A,L_AMOSCR5_1Y,6444,7077,0.0622,2020-10-15
10/15/2020 3:00:00 PM,2020,10,15,16,388T388_1,SHAYZOR5,R,N-1,48T130_1,L_ECKERT9_1Y,L_GILLES9_1Y,7122,7130,0.0675,2020-10-15
10/15/2020 10:00:00 PM,2020,10,15,23,431__A,SBCESN35,F,N-1,100028_1,SEATON8,TEMP_SS__8,130,3415,0.0519,2020-10-15
